Transaction_ID,Customer_ID,SKU,Units_Sold,Unit_Price,Transaction_Date
12512,121,SKU-093,7,391.93,2024-07-03
12513,393,SKU-017,19,165.4,2024-07-22
12514,409,SKU-015,4,841.44,2024-12-27
12515,272,SKU-053,1,498.22,2024-07-13
12516,166,SKU-083,16,786.25,2024-08-21
12517,33,SKU-058,2,306.15,2024-01-30
12518,75,SKU-078,1,594.1,2024-08-01
12519,412,SKU-035,8,9.63,2024-08-21
12520,124,SKU-080,17,620.04,2024-10-18
12521,374,SKU-029,3,265.4,2024-05-07
12522,68,SKU-066,3,375.7,2024-03-28
12523,402,SKU-008,17,140.31,2024-09-16
12524,281,SKU-024,5,641.46,2024-09-05
12525,233,SKU-025,14,499.01,2024-11-21
12526,209,SKU-022,15,761.67,2024-07-31
12527,281,SKU-011,8,532.17,2024-11-15
12528,116,SKU-035,20,10.83,2024-02-28
12529,398,SKU-095,11,483.78,2024-06-02
12530,176,SKU-030,4,603.38,2024-11-26
12531,150,SKU-095,18,485.78,2024-04-06
12532,89,SKU-098,8,398.4,2024-12-23
12533,60,SKU-096,13,315.19,2024-09-01
12534,401,SKU-062,5,302.45,2024-11-02
12535,438,SKU-058,12,316.14,2024-08-26
12536,220,SKU-028,3,592.51,2024-02-29
12537,190,sku-016,3,72.27,2024-01-05
12538,225,SKU-072,5,217.26,2024-04-10
12539,415,SKU-062,15,386.77,2024-02-08
12540,266,SKU-064,1,,2024-06-19
12541,59,SKU-098,2,497.06,2024-03-27
12542,265,SKU-093,8,293.41,2024-09-23
12543,150,sku-005,8,363.16,2024-12-08
12544,85,SKU-036,17,354.96,2024-09-24
12545,256,SKU-029,14,291.79,2024-12-08
12546,78,SKU-098,16,357.92,2024-07-19
12547,141,SKU-025,2,383.54,2024-05-19
12548,1,SKU-046,11,118.8,2024-01-20
12549,221,SKU-026,17,322.86,2024-04-24
12550,353,SKU-034,17,652.59,2024-10-30
12551,358,SKU-041,9,553.11,2024-06-10
12552,408,SKU-096,3,356.85,2024-05-28
12553,313,SKU-017,18,131.14,2024-01-16
12554,407,SKU-062,12,417.62,2024-09-26
12555,101,SKU-031,2,492.6,2024-04-30
12556,5,SKU-075,18,101.69,2024-12-20
12557,278,sku-067,18,722.53,2024-02-22
12558,69,SKU-087,10,618.41,2024-01-20
12559,389,SKU-025,18,390.32,2024-01-20
12560,180,SKU-026,6,,2024-12-25
12561,43,SKU-078,7,708.29,2024-06-05
12562,215,SKU-071,6,518.64,2024-01-08
12563,231,sku-059,5,475.51,2024-07-17
12564,306,SKU-014,3,277.84,2024-03-26
12565,440,SKU-017,20,156.14,2024-07-07
12566,221,SKU-033,4,655.39,2024-02-19
12567,28,sku-059,14,608.31,2024-07-08
12568,400,SKU-088,6,598.41,2024-11-12
12569,191,SKU-074,17,511.26,2024-07-18
12570,379,SKU-018,9,202.35,2024-10-20
12571,445,SKU-087,15,585.94,2024-02-04
12572,266,SKU-076,17,469.02,2024-07-10
12573,41,SKU-038,10,47.83,2024-12-21
12574,43,sku-009,18,599.7,2024-10-28
12575,11,SKU-052,11,375.47,2024-11-23
12576,212,SKU-056,1,343.3,2024-06-16
12577,347,SKU-041,12,484.28,2024-02-20
12578,212,SKU-092,6,92.7,2024-05-21
12579,322,SKU-069,9,178.29,2024-07-17
12580,370,SKU-073,19,552.02,2024-02-07
12581,291,SKU-090,8,531.43,2024-03-02
12582,228,SKU-015,20,770.15,2024-08-03
12583,186,SKU-063,4,861.79,2024-04-22
12584,120,SKU-063,2,654.51,2024-03-29
12585,85,SKU-068,17,381.5,2024-12-15
12586,4,SKU-022,20,699.55,2024-06-06
12587,283,SKU-013,3,222.73,2024-03-13
12588,3,SKU-091,11,444.67,2024-06-12
12589,116,SKU-010,17,528.14,2024-11-02
12590,235,SKU-014,5,315.83,2024-10-23
12591,448,SKU-043,4,601.26,2024-08-23
12592,40,SKU-048,12,375.03,2024-09-26
12593,77,SKU-082,17,335.53,2024-05-28
12594,343,SKU-054,7,294.04,2024-04-25
12595,419,SKU-041,13,548.77,2024-03-30
12596,247,SKU-050,4,367.58,2024-05-25
12597,335,SKU-051,8,655.98,2024-10-03
12598,371,SKU-072,13,240.64,2024-08-03
12599,190,SKU-012,1,85.39,2024-07-16
12600,84,SKU-055,10,193.99,2024-04-12
12601,362,SKU-070,1,610.34,2024-03-28
12602,362,SKU-029,2,,2024-09-24
12603,162,SKU-088,4,569.34,2024-06-28
12604,444,sku-005,4,328.41,2024-11-01
12605,180,SKU-049,19,405.15,2024-10-05
12606,217,SKU-096,20,347.45,2024-11-26
12607,303,SKU-007,9,637.33,2024-05-09
12608,49,SKU-038,9,41.85,2024-03-26
12609,218,SKU-022,12,,2024-01-07
12610,136,SKU-019,10,141.03,2024-02-10
12611,404,SKU-010,7,526.83,2024-02-13
12612,397,SKU-049,14,411.69,2024-03-29
12613,69,SKU-036,11,388.55,2024-08-02
12614,351,sku-067,8,578.13,2024-07-30
12615,430,SKU-025,2,378.0,2024-02-16
12616,318,SKU-097,8,822.78,2024-03-21
12617,369,SKU-088,3,492.66,2024-08-20
12618,31,SKU-076,7,373.02,2024-06-21
12619,417,SKU-054,3,223.22,2024-09-09
12620,290,SKU-010,3,471.34,2024-03-04
12621,37,SKU-062,9,302.74,2024-11-17
12622,80,SKU-019,17,155.15,2024-05-04
12623,447,SKU-052,18,,2024-11-24
12624,36,SKU-018,13,195.36,2024-05-07
12625,417,SKU-012,11,79.97,2024-06-22
12626,2,SKU-098,11,375.96,2024-09-24
12627,221,SKU-026,20,276.67,2024-12-23
12628,310,SKU-023,1,68.23,2024-10-11
12629,430,SKU-028,15,785.64,2024-08-16
12630,449,SKU-047,6,,2024-03-06
12631,303,SKU-068,10,392.8,2024-11-19
12632,112,SKU-035,5,10.38,2024-10-08
12633,24,SKU-061,12,325.82,2024-09-20
12634,431,SKU-018,7,,2024-07-09
12635,237,SKU-000,2,477.29,2024-07-15
12636,242,SKU-071,17,617.01,2024-05-30
12637,23,SKU-086,3,772.45,2024-02-03
12638,432,SKU-062,16,410.91,2024-09-08
12639,222,SKU-091,18,495.78,2024-02-28
12640,228,SKU-032,18,26.99,2024-09-19
12641,53,SKU-026,20,296.54,2024-12-07
12642,434,SKU-000,1,401.5,2024-05-31
12643,52,SKU-014,16,289.89,2024-11-03
12644,372,SKU-073,18,533.17,2024-02-20
12645,443,SKU-062,14,381.3,2024-12-11
12646,247,SKU-031,13,509.9,2024-03-31
12647,89,SKU-081,1,278.46,2024-10-31
12648,156,SKU-053,12,442.59,2024-04-30
12649,448,SKU-083,17,765.77,2024-08-05
12650,150,SKU-098,16,407.58,2024-08-04
12651,116,SKU-000,14,390.69,2024-09-12
12652,171,SKU-013,2,281.84,2024-08-17
12653,418,SKU-092,18,94.83,2024-03-15
12654,418,SKU-095,4,529.67,2024-02-28
12655,400,SKU-083,20,807.96,2024-11-07
12656,90,SKU-088,15,542.63,2024-09-28
12657,90,SKU-080,6,467.12,2024-07-24
12658,1,SKU-042,1,564.73,2024-10-09
12659,284,SKU-057,12,,2024-07-19
12660,298,SKU-056,3,338.12,2024-05-30
12661,213,SKU-004,1,298.24,2024-12-02
12662,22,SKU-095,18,518.47,2024-12-19
12663,213,SKU-078,3,685.24,2024-05-28
12664,22,SKU-038,12,41.75,2024-06-26
12665,376,SKU-086,19,711.38,2024-04-05
12666,74,SKU-077,7,507.62,2024-05-03
12667,20,SKU-096,1,325.33,2024-01-17
12668,364,SKU-027,4,649.67,2024-09-17
12669,264,sku-002,20,146.94,2024-07-03
12670,257,SKU-070,18,673.77,2024-08-27
12671,376,SKU-077,1,455.88,2024-03-18
12672,312,SKU-098,10,364.63,2024-10-26
12673,39,SKU-080,9,689.11,2024-03-06
12674,212,SKU-058,3,407.71,2024-01-19
12675,354,SKU-015,12,619.42,2024-08-26
12676,328,SKU-086,3,565.74,2024-01-29
12677,89,SKU-037,2,659.59,2024-01-02
12678,311,SKU-032,6,,2024-07-30
12679,227,SKU-082,2,,2024-12-27
12680,84,SKU-010,7,473.11,2024-01-02
12681,11,SKU-058,7,342.52,2024-01-25
12682,23,SKU-074,6,426.24,2024-04-28
12683,218,SKU-088,17,501.05,2024-06-25
12684,100,SKU-077,5,423.56,2024-10-20
12685,329,SKU-094,18,314.69,2024-03-06
12686,82,SKU-021,3,664.59,2024-02-18
12687,9,SKU-019,20,115.34,2024-07-15
12688,271,SKU-063,11,671.71,2024-03-27
12689,274,SKU-096,15,364.85,2024-11-03
12690,155,SKU-031,10,555.88,2024-05-29
12691,40,SKU-097,16,865.64,2024-12-04
12692,185,SKU-087,14,663.49,2024-06-11
12693,142,SKU-014,15,341.81,2024-10-25
12694,325,SKU-045,16,96.94,2024-10-22
12695,178,SKU-036,17,321.57,2024-06-26
12696,420,SKU-017,19,143.69,2024-02-11
12697,344,SKU-087,18,508.07,2024-08-07
12698,96,SKU-040,7,203.14,2024-05-18
12699,125,SKU-025,5,505.37,2024-09-06
12700,196,SKU-058,6,438.12,2024-07-30
12701,274,SKU-064,6,419.36,2024-09-22
12702,375,SKU-011,7,500.61,2024-02-18
12703,47,SKU-033,12,655.03,2024-03-30
12704,96,SKU-015,10,604.81,2024-09-02
12705,339,sku-009,20,601.19,2024-09-19
12706,174,SKU-080,6,686.7,2024-11-14
12707,6,SKU-080,18,555.62,2024-02-13
12708,320,SKU-081,6,335.08,2024-12-29
12709,393,SKU-039,11,589.92,2024-04-07
12710,180,sku-067,11,763.55,2024-04-06
12711,31,SKU-025,18,390.31,2024-01-07
12712,121,SKU-037,5,851.1,2024-04-24
12713,411,SKU-022,3,662.54,2024-03-10
12714,155,SKU-036,11,352.61,2024-01-24
12715,383,SKU-029,9,276.08,2024-02-22
12716,310,SKU-051,2,694.96,2024-03-07
12717,435,SKU-069,7,198.26,2024-05-25
12718,31,SKU-082,11,309.49,2024-06-30
12719,324,SKU-041,10,626.8,2024-04-15
12720,258,SKU-074,19,487.35,2024-08-12
12721,376,SKU-047,11,56.37,2024-08-18
12722,181,SKU-021,20,652.96,2024-06-29
12723,118,SKU-055,3,190.02,2024-01-30
12724,268,SKU-053,11,354.14,2024-06-19
12725,17,SKU-045,9,82.29,2024-02-15
12726,8,SKU-039,14,,2024-06-15
12727,420,SKU-013,4,203.31,2024-09-30
12728,296,sku-067,13,753.09,2024-02-13
12729,326,SKU-006,19,565.07,2024-06-19
12730,240,SKU-040,2,203.44,2024-06-05
12731,445,SKU-083,15,639.01,2024-08-09
12732,259,SKU-000,18,438.66,2024-10-23
12733,107,sku-059,7,608.12,2024-04-26
12734,265,SKU-040,3,190.83,2024-02-15
12735,195,SKU-008,15,122.22,2024-12-13
12736,435,SKU-077,9,522.7,2024-06-24
12737,174,SKU-036,12,427.41,2024-05-28
12738,134,SKU-025,11,436.76,2024-10-06
12739,50,SKU-033,3,593.99,2024-03-31
12740,381,SKU-090,18,592.91,2024-07-21
12741,192,SKU-071,2,,2024-09-26
12742,346,SKU-097,13,799.17,2024-10-02
12743,206,SKU-051,9,746.66,2024-08-12
12744,125,SKU-065,2,132.29,2024-11-24
12745,3,SKU-053,7,391.04,2024-04-03
12746,335,SKU-093,19,346.72,2024-07-15
12747,409,SKU-022,3,587.47,2024-05-19
12748,41,SKU-036,15,370.48,2024-02-09
12749,169,SKU-044,17,509.98,2024-12-14
12750,400,SKU-098,14,358.03,2024-05-31
12751,271,SKU-032,8,28.43,2024-06-15
12752,110,SKU-093,6,396.18,2024-05-16
12753,212,SKU-001,12,170.79,2024-05-18
12754,32,SKU-041,15,542.39,2024-12-02
12755,165,SKU-093,3,356.14,2024-08-14
12756,5,SKU-001,7,198.23,2024-04-14
12757,133,SKU-035,9,9.9,2024-09-26
12758,129,SKU-029,4,277.16,2024-08-26
12759,310,sku-005,13,385.25,2024-06-11
12760,217,SKU-035,19,9.84,2024-09-11
12761,286,SKU-045,2,,2024-06-21
12762,374,SKU-017,6,163.6,2024-03-19
12763,245,SKU-004,7,341.53,2024-04-02
12764,77,SKU-028,9,775.82,2024-04-28
12765,431,SKU-006,17,526.1,2024-07-02
12766,25,SKU-070,11,595.38,2024-07-12
12767,350,SKU-073,15,,2024-07-29
12768,166,SKU-033,7,767.85,2024-10-29
12769,177,SKU-032,11,24.59,2024-04-16
12770,356,SKU-014,2,298.04,2024-09-11
12771,343,SKU-030,11,582.31,2024-04-13
12772,218,SKU-070,4,536.07,2024-11-09
12773,341,SKU-091,5,485.79,2024-05-21
12774,436,sku-059,19,672.46,2024-10-22
12775,182,SKU-004,19,,2024-11-25
12776,288,SKU-070,14,523.86,2024-11-25
12777,380,SKU-080,11,501.71,2024-06-14
12778,71,SKU-068,7,392.49,2024-06-06
12779,446,SKU-065,1,131.75,2024-02-08
12780,212,SKU-074,13,430.27,2024-07-11
12781,291,SKU-066,8,370.45,2024-09-23
12782,285,SKU-080,11,694.78,2024-02-12
12783,11,SKU-024,20,522.51,2024-08-07
12784,274,SKU-098,18,469.4,2024-12-07
12785,382,SKU-039,6,713.72,2024-02-21
12786,6,SKU-004,3,269.04,2024-04-17
12787,34,SKU-077,20,483.42,2024-10-05
12788,46,sku-002,20,192.64,2024-08-28
12789,324,SKU-014,5,310.99,2024-04-03
12790,68,SKU-079,4,329.83,2024-08-18
12791,169,SKU-094,20,,2024-05-14
12792,297,SKU-026,13,389.72,2024-03-07
12793,243,SKU-060,12,406.38,2024-09-02
12794,208,SKU-071,17,641.08,2024-01-10
12795,338,SKU-037,6,631.13,2024-02-19
12796,32,SKU-038,19,36.46,2024-08-09
12797,273,SKU-092,3,103.81,2024-02-16
12798,214,SKU-050,2,345.79,2024-02-25
12799,432,SKU-054,17,234.08,2024-07-15
12800,34,SKU-049,9,,2024-04-14
12801,410,SKU-073,12,499.36,2024-06-05
12802,82,SKU-064,3,467.22,2024-04-09
12803,125,sku-009,8,520.26,2024-05-06
12804,30,SKU-065,13,107.65,2024-04-18
12805,417,SKU-038,1,39.79,2024-10-31
12806,141,SKU-074,7,557.98,2024-11-09
12807,51,SKU-060,8,386.7,2024-01-18
12808,282,SKU-084,2,409.3,2024-02-25
12809,225,SKU-056,3,388.68,2024-11-20
12810,180,SKU-040,2,259.23,2024-09-29
12811,120,SKU-014,9,385.41,2024-03-11
12812,183,SKU-052,3,328.36,2024-02-14
12813,278,SKU-069,6,180.41,2024-03-21
12814,199,SKU-056,4,327.92,2024-01-10
12815,47,SKU-086,3,666.69,2024-08-18
12816,19,SKU-056,17,344.61,2024-06-18
12817,11,SKU-028,4,677.55,2024-07-30
12818,58,SKU-083,14,752.34,2024-11-20
12819,353,SKU-052,17,380.17,2024-08-13
12820,30,SKU-028,14,753.87,2024-10-17
12821,13,SKU-072,16,166.96,2024-02-05
12822,147,SKU-028,3,742.87,2024-08-31
12823,31,SKU-046,16,93.31,2024-04-01
12824,385,SKU-086,7,586.43,2024-06-27
12825,49,SKU-045,6,91.43,2024-09-04
12826,354,SKU-027,20,554.96,2024-02-17
12827,319,SKU-014,12,377.21,2024-09-06
12828,194,SKU-029,1,316.27,2024-06-18
12829,328,SKU-013,16,226.75,2024-09-29
12830,179,SKU-064,5,469.31,2024-03-13
12831,104,SKU-032,14,27.12,2024-07-07
12832,167,SKU-038,18,39.37,2024-04-10
12833,26,SKU-054,16,241.63,2024-03-10
12834,314,SKU-027,19,655.39,2024-04-19
12835,69,SKU-096,14,275.32,2024-04-21
12836,437,SKU-034,2,772.41,2024-07-13
12837,333,SKU-030,10,569.5,2024-05-09
12838,110,SKU-012,11,105.12,2024-07-16
12839,298,SKU-057,2,324.07,2024-12-01
12840,273,SKU-086,17,805.43,2024-08-20
12841,40,SKU-089,1,239.31,2024-11-29
12842,83,SKU-058,1,424.29,2024-03-06
12843,293,SKU-074,19,392.84,2024-01-25
12844,134,SKU-082,11,328.59,2024-10-09
12845,181,SKU-013,7,239.98,2024-06-16
12846,291,SKU-033,14,731.01,2024-01-15
12847,129,SKU-084,1,437.8,2024-09-22
12848,269,SKU-036,8,361.67,2024-11-19
12849,16,SKU-063,9,729.96,2024-08-15
12850,76,SKU-049,1,541.01,2024-09-20
12851,285,SKU-096,20,369.9,2024-07-26
12852,20,SKU-080,2,483.28,2024-05-12
12853,399,SKU-027,1,682.81,2024-12-03
12854,302,SKU-087,12,716.6,2024-03-14
12855,308,SKU-001,1,228.05,2024-05-02
12856,13,SKU-064,18,483.01,2024-09-07
12857,220,SKU-012,3,99.04,2024-05-05
12858,47,SKU-041,19,655.37,2024-03-12
12859,233,SKU-048,4,342.17,2024-02-05
12860,367,SKU-057,19,261.68,2024-04-11
12861,343,SKU-085,12,,2024-12-24
12862,371,SKU-052,3,297.82,2024-04-17
12863,63,SKU-028,1,809.75,2024-02-02
12864,105,sku-016,20,57.28,2024-01-29
12865,303,SKU-022,9,682.37,2024-04-19
12866,392,SKU-044,8,655.34,2024-03-29
12867,37,SKU-089,10,310.14,2024-11-04
12868,157,sku-067,20,595.33,2024-05-06
12869,267,SKU-013,9,243.85,2024-10-16
12870,133,SKU-057,13,344.57,2024-07-08
12871,314,SKU-027,10,720.17,2024-08-24
12872,380,SKU-027,15,699.82,2024-10-27
12873,170,SKU-026,9,271.08,2024-04-28
12874,62,SKU-053,4,492.14,2024-09-06
12875,307,SKU-017,20,129.12,2024-08-04
12876,106,SKU-015,13,762.85,2024-10-08
12877,278,SKU-070,16,537.36,2024-08-19
12878,409,SKU-080,10,523.21,2024-02-15
12879,280,SKU-033,18,633.15,2024-08-30
12880,412,SKU-098,19,448.1,2024-06-01
12881,308,SKU-035,6,,2024-04-07
12882,75,SKU-035,20,10.48,2024-09-08
12883,262,SKU-064,17,461.74,2024-02-05
12884,360,SKU-041,1,591.54,2024-02-01
12885,269,SKU-063,15,657.19,2024-12-15
12886,290,SKU-035,13,10.21,2024-10-03
12887,82,SKU-074,4,475.51,2024-09-14
12888,328,SKU-023,18,65.6,2024-07-19
12889,178,SKU-011,1,526.13,2024-02-28
12890,56,SKU-011,18,529.98,2024-11-26
12891,143,SKU-014,14,304.55,2024-03-10
12892,366,SKU-082,15,265.83,2024-05-31
12893,137,sku-009,12,477.31,2024-12-09
12894,126,SKU-040,8,209.55,2024-12-19
12895,162,SKU-068,13,310.3,2024-07-04
12896,273,SKU-050,4,436.68,2024-10-25
12897,391,SKU-077,11,493.79,2024-06-20
12898,98,SKU-075,2,86.9,2024-09-22
12899,228,SKU-063,11,,2024-09-13
12900,110,SKU-054,7,220.04,2024-05-13
12901,321,SKU-061,6,328.2,2024-03-01
12902,310,SKU-088,3,602.93,2024-03-24
12903,178,SKU-053,11,405.03,2024-01-06
12904,371,SKU-047,1,56.81,2024-02-05
12905,139,SKU-010,19,552.52,2024-02-07
12906,437,SKU-084,17,517.64,2024-12-27
12907,322,SKU-043,5,553.09,2024-07-15
12908,164,SKU-028,4,850.23,2024-09-05
12909,93,SKU-093,6,393.2,2024-02-12
12910,170,SKU-036,1,,2024-11-08
12911,425,SKU-043,9,571.42,2024-03-18
12912,323,SKU-063,1,673.19,2024-02-21
12913,275,SKU-057,17,303.64,2024-04-05
12914,200,SKU-003,1,103.22,2024-05-20
12915,397,SKU-087,14,556.57,2024-08-29
12916,291,SKU-013,12,225.55,2024-01-25
12917,258,sku-059,11,581.64,2024-08-31
12918,245,SKU-068,3,398.44,2024-05-21
12919,18,SKU-023,8,58.69,2024-11-03
12920,292,SKU-028,10,702.37,2024-08-19
12921,444,sku-002,3,167.63,2024-11-16
12922,194,SKU-024,12,719.35,2024-03-03
12923,10,SKU-017,8,128.59,2024-11-06
12924,110,SKU-044,11,624.13,2024-09-18
12925,146,SKU-078,5,847.52,2024-07-19
12926,447,SKU-033,20,,2024-01-19
12927,234,SKU-084,9,547.43,2024-10-15
12928,301,SKU-013,10,192.4,2024-11-09
12929,310,SKU-011,7,386.39,2024-08-01
12930,101,SKU-090,11,,2024-10-19
12931,47,SKU-038,7,44.01,2024-03-28
12932,74,SKU-043,17,641.46,2024-04-13
12933,326,SKU-008,15,149.85,2024-03-08
12934,276,SKU-055,2,156.92,2024-09-12
12935,138,SKU-065,11,105.89,2024-06-11
12936,152,SKU-050,18,342.68,2024-01-25
12937,396,sku-016,15,70.43,2024-03-17
12938,182,SKU-098,7,489.85,2024-04-22
12939,69,SKU-058,1,433.15,2024-05-24
12940,92,SKU-058,19,434.66,2024-02-01
12941,222,sku-059,11,515.69,2024-10-26
12942,398,SKU-026,15,371.9,2024-06-29
12943,413,SKU-017,8,174.58,2024-09-09
12944,90,SKU-051,4,673.1,2024-03-16
12945,372,SKU-007,8,522.54,2024-09-25
12946,230,SKU-015,2,602.86,2024-04-25
12947,172,SKU-070,9,561.74,2024-05-18
12948,291,SKU-062,18,377.37,2024-02-13
12949,119,SKU-030,16,594.38,2024-09-12
12950,342,SKU-068,7,353.47,2024-11-21
12951,144,SKU-015,12,659.13,2024-06-02
12952,413,SKU-060,19,498.49,2024-06-06
12953,115,SKU-036,20,312.13,2024-10-30
12954,7,SKU-074,19,525.85,2024-09-22
12955,444,SKU-083,8,733.23,2024-06-12
12956,416,SKU-026,17,325.92,2024-06-26
12957,148,SKU-061,18,366.92,2024-01-31
12958,161,SKU-029,3,328.24,2024-06-25
12959,121,SKU-057,3,315.11,2024-01-17
12960,249,SKU-034,8,731.43,2024-06-18
12961,440,SKU-055,8,187.74,2024-08-13
12962,369,SKU-090,20,684.33,2024-01-05
12963,288,SKU-041,5,606.14,2024-11-16
12964,144,SKU-045,18,88.29,2024-06-22
12965,385,SKU-006,5,682.46,2024-12-03
12966,443,SKU-049,14,441.58,2024-01-21
12967,417,SKU-077,14,422.2,2024-04-19
12968,7,SKU-010,2,514.89,2024-09-16
12969,276,SKU-006,20,584.41,2024-02-11
12970,349,SKU-083,12,633.24,2024-07-06
12971,99,SKU-036,16,307.93,2024-05-18
12972,113,SKU-081,9,248.87,2024-09-21
12973,303,SKU-060,14,370.64,2024-02-26
12974,179,SKU-024,2,622.75,2024-08-27
12975,21,SKU-062,5,362.88,2024-09-18
12976,174,SKU-043,13,568.2,2024-04-20
12977,449,SKU-032,12,24.13,2024-03-25
12978,17,SKU-015,8,727.59,2024-07-31
12979,379,SKU-012,11,98.9,2024-04-17
12980,54,SKU-033,2,744.29,2024-05-06
12981,347,SKU-012,14,114.04,2024-02-15
12982,439,SKU-094,8,329.51,2024-10-18
12983,276,SKU-010,17,480.86,2024-09-29
12984,439,SKU-001,17,211.42,2024-08-26
12985,42,SKU-024,10,703.79,2024-10-06
12986,127,SKU-055,19,154.72,2024-07-15
12987,100,SKU-033,12,739.99,2024-06-10
12988,236,SKU-092,14,,2024-09-20
12989,45,SKU-029,2,247.25,2024-09-28
12990,167,SKU-038,3,46.12,2024-08-09
12991,354,sku-016,16,61.26,2024-06-20
12992,320,SKU-094,2,292.63,2024-01-23
12993,314,SKU-054,13,240.84,2024-04-06
12994,16,SKU-086,14,775.48,2024-01-06
12995,60,SKU-020,9,349.96,2024-07-04
12996,188,SKU-061,19,341.6,2024-04-29
12997,37,SKU-036,17,378.18,2024-06-08
12998,170,SKU-063,18,740.51,2024-12-17
12999,429,SKU-013,11,282.67,2024-11-17
13000,382,SKU-084,1,,2024-09-08
13001,163,SKU-015,11,718.64,2024-07-31
13002,270,SKU-063,12,818.27,2024-04-11
13003,95,SKU-006,14,,2024-03-08
13004,72,SKU-025,16,445.79,2024-03-02
13005,416,SKU-001,7,158.62,2024-03-22
13006,240,SKU-023,6,,2024-05-04
13007,291,SKU-056,6,386.69,2024-04-27
13008,417,SKU-017,8,165.7,2024-12-15
13009,91,SKU-006,6,538.43,2024-03-19
13010,221,SKU-038,7,,2024-08-26
13011,205,SKU-039,17,566.27,2024-11-01
13012,361,SKU-075,7,84.16,2024-02-21
13013,199,SKU-099,3,617.51,2024-04-13
13014,185,SKU-074,17,449.54,2024-08-05
13015,50,SKU-039,5,640.95,2024-04-14
13016,32,SKU-012,20,85.39,2024-09-12
13017,267,SKU-098,5,357.21,2024-09-23
13018,121,SKU-099,15,648.61,2024-12-28
13019,181,sku-067,3,607.25,2024-06-14
13020,393,SKU-053,15,354.39,2024-10-24
13021,165,SKU-080,12,623.92,2024-12-13
13022,399,SKU-077,20,592.92,2024-10-13
13023,68,SKU-024,12,579.47,2024-01-28
13024,118,SKU-088,1,459.82,2024-05-11
13025,342,SKU-041,9,533.56,2024-10-23
13026,336,SKU-038,1,46.7,2024-12-10
13027,247,SKU-065,11,92.05,2024-11-15
13028,445,sku-016,14,76.14,2024-03-27
13029,22,SKU-062,18,348.07,2024-12-26
13030,178,SKU-051,11,656.39,2024-05-17
13031,205,SKU-055,10,169.89,2024-05-17
13032,260,sku-059,18,639.82,2024-02-26
13033,301,SKU-087,6,628.51,2024-01-06
13034,212,sku-059,16,593.66,2024-04-10
13035,42,SKU-089,17,307.32,2024-02-08
13036,59,SKU-006,13,558.03,2024-06-06
13037,2,SKU-091,11,421.95,2024-05-22
13038,277,SKU-097,14,610.8,2024-03-31
13039,332,SKU-085,20,206.35,2024-01-03
13040,195,SKU-052,18,332.9,2024-05-21
13041,426,SKU-008,4,141.67,2024-04-10
13042,436,SKU-027,10,621.65,2024-02-19
13043,124,SKU-006,17,591.66,2024-08-17
13044,129,SKU-058,17,321.4,2024-12-30
13045,244,SKU-012,13,99.21,2024-10-21
13046,174,sku-059,6,627.0,2024-06-18
13047,379,SKU-079,19,447.51,2024-10-26
13048,43,SKU-072,1,177.66,2024-08-25
13049,380,SKU-046,3,116.16,2024-05-31
13050,314,SKU-031,20,487.63,2024-11-27
13051,26,SKU-021,14,490.51,2024-02-02
13052,256,SKU-093,17,323.74,2024-08-07
13053,270,SKU-000,4,470.04,2024-06-28
13054,124,SKU-007,1,695.74,2024-05-07
13055,212,SKU-093,19,378.63,2024-08-29
13056,51,SKU-034,16,731.79,2024-11-22
13057,303,SKU-038,15,36.71,2024-05-26
13058,420,SKU-054,18,300.09,2024-06-18
13059,139,SKU-043,12,453.27,2024-12-29
13060,49,SKU-001,20,187.75,2024-05-28
13061,201,sku-059,8,,2024-09-22
13062,379,SKU-085,11,230.48,2024-06-23
13063,60,SKU-085,15,172.62,2024-09-03
13064,111,SKU-090,12,594.2,2024-11-07
13065,72,SKU-020,12,308.88,2024-03-08
13066,353,SKU-014,4,,2024-08-15
13067,242,SKU-070,5,505.94,2024-04-09
13068,432,SKU-042,15,535.4,2024-06-09
13069,221,SKU-050,9,394.77,2024-11-08
13070,301,SKU-070,20,484.56,2024-03-17
13071,227,SKU-085,13,204.62,2024-01-13
13072,433,SKU-042,6,509.71,2024-09-08
13073,19,SKU-097,1,856.24,2024-08-14
13074,229,SKU-066,12,400.51,2024-12-12
13075,315,SKU-064,17,537.34,2024-04-21
13076,263,SKU-052,1,303.47,2024-03-15
13077,27,SKU-048,10,359.1,2024-06-21
13078,302,SKU-054,10,268.7,2024-01-28
13079,429,SKU-037,3,748.86,2024-12-09
13080,215,SKU-083,14,650.31,2024-07-09
13081,316,SKU-097,3,840.84,2024-07-10
13082,319,SKU-053,14,337.12,2024-02-28
13083,179,SKU-024,10,590.71,2024-11-11
13084,104,SKU-026,17,296.87,2024-11-23
13085,153,SKU-021,2,615.86,2024-06-11
13086,409,SKU-056,15,,2024-09-28
13087,261,SKU-037,10,754.99,2024-12-23
13088,280,SKU-068,18,354.57,2024-03-07
13089,125,sku-009,16,622.51,2024-12-03
13090,446,SKU-023,10,49.29,2024-07-06
13091,113,SKU-099,20,541.13,2024-12-24
13092,354,SKU-031,3,556.31,2024-08-26
13093,20,SKU-087,19,610.53,2024-08-17
13094,180,SKU-026,14,348.74,2024-04-20
13095,406,SKU-082,4,263.08,2024-01-12
13096,350,SKU-000,2,383.21,2024-12-22
13097,20,SKU-056,7,313.56,2024-09-17
